feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,label
0.1396975396999999,0.6964023928,-0.2515729724,0.0164190646359454,0.0224377827294963,0.0177524232149732,19.784718696068907,485.47924333728776,63.60379382364468,1.6985838000000002,4.8363664,2.0465707,high
0.1494611921999999,0.6986198234,-0.2509593664,0.0211671958321208,0.0226905085442205,0.0178288008112193,22.7862501030613,488.5840019662645,63.29815185611722,2.1299795,4.972404700000001,2.0742075,high
0.1765610715999999,0.704763147,-0.2563315297,0.0266640333880321,0.0232920462520908,0.0156040413577285,31.8840717103819,497.2330702685345,65.94909573892899,2.7282484,5.079173999999998,2.3337526,high
0.175237994,0.7116078768,-0.2758001467,0.0234968558610755,0.0239901084192817,0.0160490424052906,31.259904674264835,506.9607201004709,76.32303511010622,2.4804729,5.174383199999999,1.9804828000000003,high
0.1817065021999999,0.6961131158999999,-0.2527915430999999,0.0279409558914422,0.0219266895790124,0.0215669677510132,33.79716926087,485.0537690641853,64.36823322675443,2.9936778,4.6689771,2.3585342,high
0.1762114541999999,0.6869884182000001,-0.2333529221,0.0309578051461784,0.0201590472694654,0.0207068335262735,32.007903905047975,472.35906754056384,54.88193043433879,3.2515178,4.2052308,2.6670069,high
0.1823658274,0.6997608823999999,-0.2664041508,0.0276556718033908,0.0223437155353279,0.0215912150060128,34.02136635000056,490.16403491952633,71.43688594833958,2.9177705,4.723395699999999,2.4751778,high
0.1755000835,0.6947727832999999,-0.2672170712999999,0.0268325663504482,0.0201435999238061,0.0156900825379018,31.51954593884124,483.1145792677013,71.6508957055054,2.9819609,4.4505007,2.345926000000001,high
0.17725273804,0.69415256,-0.2656613704,0.0324229845422706,0.0206830213000837,0.0188727092891491,32.468731819378554,482.2751361372832,70.93178669956283,3.3339591000000004,4.077777699999999,2.4401287,high
0.1687524499,0.6917432096,-0.2692448657999999,0.0280467429922198,0.0184362218934073,0.0181401952571751,29.26322251993117,478.8482224111348,72.82153537694448,2.8980239,3.827072600000001,2.6298159000000005,high
0.175959937,0.6888156628000001,-0.2536606534,0.0238514925342566,0.0179260597574537,0.0166518587889266,31.53022423145956,474.7880395934127,64.62073420004018,2.5887785,3.796605600000001,2.5351744000000003,high
0.17269742141,0.6886528192999999,-0.2388635396,0.0289487934497736,0.0189352589223763,0.0190433097856345,30.661593971218583,474.6008910162654,57.41807555018482,3.08299452,4.056325900000001,2.6717492,high
0.1514156759,0.700872541,-0.2363897289,0.0214985866172869,0.0259723245105866,0.0127971241468786,23.388433945568288,491.8962058066394,56.043706549459685,2.101906,5.724468399999999,2.0208305,high
0.1804343573770492,0.6883307194379391,-0.2407201504683841,0.0254652900238264,0.0181112072173404,0.0167050268949212,28.35645424263262,404.90429664126566,49.72408338745605,2.2554109,3.385074200000001,2.2833828,high
